"pid","PNUM","TASK","DATASET","data_order","timestamp","time_elapsed","technique","IXN","REP","rep_type","cell_content","rep_name"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"columns","TABLE","isnull_df.columns","isnull_df_colnames_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","isnull_df","display_isnull_df3_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","isnull_df = pd.DataFrame(df.isnull().sum(axis=1)).reset_index()
isnull_df['NullCount'] = isnull_df[0]
isnull_df.drop(columns=0)","drop_column_isnull_df_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"columns","TABLE","isnull_df = pd.DataFrame(df.isnull().sum(axis=1)).reset_index()
isnull_df['NullCount'] = isnull_df[0]
isnull_df.drop(columns=0, inplace=True)","drop_inplace_isnull_df_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(data=isnull_df, x='index', y='NullCount')","scatter_index_nullcount3_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(data=isnull_df, x='index', y='NullCount', width=1000)","scatter_resize_width_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(data=isnull_df, x='index', y='NullCount', width=1000, height=500)","scatter_resize_full_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.dropna()","df_dropna_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"pairplot","CHART","alx.pairplot(df)","pairplot_df_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.corr(method='pearson')","df_corr_pearson_all_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.isnull()","df_isnull2_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.jointplot(df, 'freedom', 'corruption')","jointplot_freedom_corruption_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display7_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.groupby('country').mean()","country_mean_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.groupby('country').mean().reset_index()","reset_country_mean_4728sjuizhappiness"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","url = ""https://gist.githubusercontent.com/dwootton/6e45d15f0b6936bd8c54df7849930117/raw/c7bdac122b3babce87b6a2f000c71f66c8fba0c2/final_space_titanic.csv""
df = pd.read_csv(""https://gist.githubusercontent.com/dwootton/6e45d15f0b6936bd8c54df7849930117/raw/c7bdac122b3babce87b6a2f000c71f66c8fba0c2/final_space_titanic.csv"")
df.head()","load_data_and_head_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"describe","TABLE","df.describe().T","df_describe_transpose_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"describe","TABLE","df['VIP'].describe()","VIP_describe_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"describe","TABLE","df['RoomService'].describe()","roomService_describe_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"profile","CHART","alx.profile(df,vars=['VIP'])","profile_df_VIP_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"profile","CHART","alx.profile(df,vars=['RoomService'])","profile_df_roomService_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"profile","CHART","df['VIP'] = df['VIP'].fillna(df['VIP'].median())
alx.profile(df,vars=['VIP'])","fillna_VIP_median_profile_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"profile","CHART","df['RoomService'] = df['RoomService'].fillna(df['RoomService'].median())
alx.profile(df,vars=['RoomService'])","fillna_roomService_median_profile_8v892iigespace"
"8v892iige","P11","static","space","space-first",1.69e+12,NA,"none",FALSE,"describe","TABLE","df['CryoSleep'].describe()","cryoSleep_describe_8v892iigespace"
"8v892iige","P11","ixn","happiness","space-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","url = ""https://gist.githubusercontent.com/dwootton/d7b2fc427697928e7fe218cc2add0f53/raw/500cd1d5f98143da8d733a95b33087d146938cde/World_happiness.csv""
df = pd.read_csv(""https://gist.githubusercontent.com/dwootton/d7b2fc427697928e7fe218cc2add0f53/raw/500cd1d5f98143da8d733a95b33087d146938cde/World_happiness.csv"")
df.head()","load_happiness_csv_head_8v892iigehappiness"
"8v892iige","P11","ixn","happiness","space-first",1.69e+12,NA,"none",FALSE,"profile","CHART","alx.profile(df,vars=df.columns)","profile_all_columns3_8v892iigehappiness"
"8v892iige","P11","ixn","happiness","space-first",1.69e+12,NA,"none",FALSE,"describe","TABLE","df.describe().T","df_describe_transpose2_8v892iigehappiness"
"8v892iige","P11","ixn","happiness","space-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore')","scatterplot_GDP_happiness_8v892iigehappiness"
"8v892iige","P11","ixn","happiness","space-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","dfs = df[df['corruption']<0.5]
alx.scatterplot(dfs,x='logGDPPerCapita',y='happinessScore')","scatterplot_lowCorruption_GDP_happiness_8v892iigehappiness"
"8v892iige","P11","ixn","happiness","space-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","dfh = df[df['corruption']>=0.5]
alx.scatterplot(dfh,x='logGDPPerCapita',y='happinessScore')","scatterplot_highCorruption_GDP_happiness_8v892iigehappiness"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","titanic_df_head_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"info","TABLE","df.info()","titanic_df_info_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"multiviewchart","CHART","profile = alx.profile(df)
 

 barplot = alx.barplot(df, x='HomePlanet', y='Age',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)","profile_and_barplot_age_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"multiviewchart","CHART","profile = alx.profile(df)
 

 barplot = alx.barplot(df, x='HomePlanet', y='count()',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.highlight_brush() + alx.tooltip_hover() + (profile & barplot)","profile_and_barplot_count_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.query("" HomePlanet in ['Earth'] "")","query_earth_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"barplot","CHART","barplot1 = alx.barplot(df, x='VIP', y='count()', color='CryoSleep', column='survived', sort='-y',width=600)
 barplot2 = alx.barplot(df, x='HomePlanet', y='count()',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.highlight_brush() + alx.tooltip_hover() + (barplot1 & barplot2)","barplot_combo_VIP_HomePlanet_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"tooltip_hover",TRUE,"barplot","CHART","barplot1 = alx.barplot(df, x='VIP', y='count()', color='CryoSleep', column='survived', sort='-y',width=600)
 # barplot2 = alx.barplot(df, x='HomePlanet', y='count()',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.tooltip_hover() + (barplot1)","tooltip_only_barplot_VIP_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"barplot","CHART","barplot1 = alx.barplot(df, x='VIP', y='count()', color='CryoSleep', column='survived', sort='-y',width=600)
 # barplot2 = alx.barplot(df, x='HomePlanet', y='count()',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.highlight_brush() + alx.tooltip_hover() + (barplot1)","highlight_brush_tooltip_barplot_VIP_v1_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"barplot","CHART","barplot1 = alx.barplot(df, x='VIP', y='count()', color='CryoSleep', sort='-y',width=600)
 # barplot2 = alx.barplot(df, x='HomePlanet', y='count()',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.highlight_brush() + alx.tooltip_hover() + (barplot1)","highlight_brush_tooltip_barplot_VIP_v2_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"barplot","CHART","barplot1 = alx.barplot(df, x='VIP', y='count()', color='survived', sort='-y',width=600)
 # barplot2 = alx.barplot(df, x='HomePlanet', y='count()',sort='-y',width=600) # sort descending by the height of the bars
 

 alx.highlight_brush() + alx.tooltip_hover() + (barplot1)","highlight_brush_tooltip_barplot_VIP_color_survived_corrected_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"scatterplot","CHART","scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', size='count()',width=500)
 alx.highlight_brush() + alx.tooltip_hover() + (scatter)","highlight_brush_tooltip_scatterplot_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"scatterplot","CHART","scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 alx.highlight_brush() + alx.tooltip_hover() + (scatter)","tooltip_scatterplot_without_size_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df['spending'] = df['RoomService']+df['FoodCourt']+df['ShoppingMall']+df['Spa'] + df['VRDeck']
 df","compute_spending_v2_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"multiviewchart","CHART","# scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 barplot = alx.barplot(df, x='spending', y='count()', color='survived', sort='-y',width=600)
 alx.highlight_brush() + alx.tooltip_hover() + (scatter)","commented_scatter_highlight_brush_tooltip_barplot_spending_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"multiviewchart","CHART","# scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 barplot = alx.barplot(df, x='spending', y='count()', color='survived', sort='-y',width=600)
 alx.highlight_brush() + alx.tooltip_hover() + (barplot)","highlight_brush_tooltip_barplot_spending_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"multiviewchart","CHART","# scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 df_f = df.dropna(subset=['spending'])
 barplot = alx.barplot(df_f, x='spending', y='count()', color='survived', sort='-y',width=600)
 alx.highlight_brush() + alx.tooltip_hover() + (barplot)","dropna_spending_highlight_brush_tooltip_barplot_iurmer289space"
"iurmer289","P12","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush+tooltip_hover",TRUE,"dataframe","TABLE","# scatter = alx.scatterplot(df, x='RoomService',y='Age', color='survived', width=500)
 df_f = df.dropna(subset=['spending'])
 df_f
 # barplot = alx.barplot(df_f, x='spending', y='count()', color='survived', sort='-y',width=600)
 # alx.highlight_brush() + alx.tooltip_hover() + (barplot)","dropna_spending_display_iurmer289space"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","happiness_df_head_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"info","TABLE","df.info()","happiness_df_info_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"profile","CHART","columns = df.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)","initial_data_profile_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"profile","CHART","columns = df.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)","repeat_initial_data_profile_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"profile","CHART","columns = df_filtered.columns # returns list of column names [""year"",""country""...]
 alx.profile(df,vars=columns)","incorrect_filtered_data_profile_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"profile","CHART","columns = df_filtered.columns # returns list of column names [""year"",""country""...]
 alx.profile(df_filtered,vars=columns)","correct_filtered_data_profile_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df_filtered,x='happinessScore',y='lifeExpectancy')","corrected_lifeExpectancy_scatterplot_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df_filtered,x='happinessScore',y='logGDPPerCapita')","happiness_vs_logGDP_scatterplot_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"pairplot","CHART","alx.pairplot(df_filtered)","happiness_pairplot_iurmer289happiness"
"iurmer289","P12","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"heatmap","CHART","correlation_matrix = df_filtered.corr()
 alx.heatmap(correlation_matrix)","correlation_heatmap_iurmer289happiness"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","space_titanic_head_view_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","space_titanic_head_repeated_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush",TRUE,"profile","CHART","alx.highlight_brush() + alx.profile(df,vars=df.columns)","combined_profile_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","space_titanic_head_third_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"filter_slider+highlight_brush+tooltip_hover",TRUE,"multiviewchart","CHART","profile = alx.profile(df)
 barplot = alx.countplot(df,x='HomePlanet') 
 alx.highlight_brush() + alx.tooltip_hover() + alx.filter_slider(field='Age') + (profile & barplot)","combined_visuals_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush",TRUE,"multiviewchart","CHART","brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""filter"":[brush]})","updated_barplot_count_function_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush",TRUE,"multiviewchart","CHART","brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='HomePlanet',y='count()',effects={""highlight"":[brush]})","highlight_effect_barplot_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"heatmap","CHART","correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers","space_titanic_corr_heatmap_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush",TRUE,"multiviewchart","CHART","brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='RoomService',y='count()',effects={""highlight"":[brush]})","roomservice_highlight_count_barplot_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush",TRUE,"columns","TABLE","brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='RoomService',y='sum()',effects={""highlight"":[brush]})","roomservice_highlight_sum_barplot_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"highlight_brush",TRUE,"multiviewchart","CHART","brush = alx.highlight_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='RoomService',y='count()',effects={""highlight"":[brush]})","roomservice_highlight_count_repeated_s294hoeispace"
"s294hoei","P13","ixn","space","happiness-first",1.69e+12,NA,"filter_brush",TRUE,"multiviewchart","CHART","brush = alx.filter_brush()
 Profile = brush + alx.profile(df, vars=df.columns)
 Profile & alx.barplot(df,x='RoomService',y='count()',effects={""highlight"":[brush]})","updated_filter_brush_barplot_s294hoeispace"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","happiness_head_view_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","happiness_head_repeated_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df[df.country=='Pakistan']","correct_country_filter_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')","pakistan_life_expectancy_lineplot_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')","pakistan_india_combined_lineplot_initial_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='red') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')","pakistan_india_combined_lineplot_red_blue_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')","pakistan_india_combined_lineplot_repeated_green_blue_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue',)","pakistan_india_combined_lineplot_simplified_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')","pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')","pakistan_india_combined_lineplot_addition_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country')","pakistan_india_color_by_country_two_countries_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country')","pakistan_india_srilanka_combined_lineplot_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')","multi_country_life_expectancy_lineplot_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"heatmap","CHART","correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers","happiness_corr_heatmap_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')","life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')","life_expectancy_vs_gdp_scatterplot_repeated_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)').facet(row='year')","life_expectancy_vs_gdp_scatterplot_facet_row_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')","life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness"
"s294hoei","P13","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"lineplot","CHART","alx.lineplot(df,x='year',y='happinessScore').facet(column='country')","happiness_over_years_facet_by_country_s294hoeihappiness"
