,All representations,,,,Condition,,Data Type,Didn't use interaction,,,,,,,Insight Description,Justification,,,Notebook,,,,,PID,,Python Used,,,,,,Timestamp,,,Utterance,Was Interaction Used,Was Recapped,Was Vis used,group,interaction_used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
47,"dataframe_description_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,dataframe_description_j2719eertu2happiness,,,,,,1:18:38,,,"So now i'm interested in looking at the relationship of all these different columns with the happiness score, and also kind of investigating that over time.",,,,describe,FALSE,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,,,df.describe(),,dataframe_description_j2719eertu2happiness,describe,  df.describe() 
48,"correlation_heatmap_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:19:47,,,It seems like Life Expectancy is associated with happiness score.,,,correlation_heatmap_j2719eertu2happiness,heatmap,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)",,,correlation_heatmap_j2719eertu2happiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)  "
49,"correlation_heatmap_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,"Life expenctency is correlated with happiness score, but i'd imagine many other factors impact life expectancy so it's just a surrogate. ",,,,Happiness,,,,,j2719eertu2,,,,,,,,1:19:58,,,"Life Expectancy might not be associated with happiness score. It might be like a surrogate measure for happiness score, because it seems like a lot of these other things might impact life expectancy.",,,correlation_heatmap_j2719eertu2happiness,heatmap,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)",,,correlation_heatmap_j2719eertu2happiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)  "
50,"correlation_heatmap_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:20:16,,,"Log GDP per capita also seems very positively correlated with happiness. So does social support, freedom, and positive affect. ",,,correlation_heatmap_j2719eertu2happiness,heatmap,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)",,,correlation_heatmap_j2719eertu2happiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)  "
51,"sorted_happinessScore_correlation_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,sorted_happinessScore_correlation_j2719eertu2happiness,,,,,,01:20:49,,,"let's look at the one that is most positively correlated, which seems to be log Gdp per capita. So i'll start with that variable",,,,none,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,,correlation_matrix['happinessScore'].sort_values(),,sorted_happinessScore_correlation_j2719eertu2happiness,other,  correlation_matrix['happinessScore'].sort_values() 
52,"logGDP_happiness_hover_scatterplot_with_width_j2719eertu2happiness,",,,,Interactive,,,,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,01:21:46,,,I actually kind of would prefer to layer the visualizations. I liked having the highlight brush and the tool to cover together because I felt like I could get more information from one visualization.,logGDP_happiness_hover_scatterplot_with_width_j2719eertu2happiness,,,scatterplot,TRUE,,,,representation comment,ANALYSIS PROCESS,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 7)",,,,logGDP_happiness_hover_scatterplot_with_width_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 7)"
53,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness, correlation_heatmap_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),Didn't use,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:22:26,,,it definitely seems like there is a positive trend which we already confirm that the the correlation is 0.78,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,correlation_heatmap_j2719eertu2happiness,Multi-view Chart,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)","correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)",,,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness, correlation_heatmap_j2719eertu2happiness","visualization, visualization","alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700) correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)"
54,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:22:39,,,"it kind of looks like they're
are some points that Don't necessarily follow that trend. So here's a company or a country country
with
a log Gdp per capita of 5.5,
and if it was to follow the rest of the trend. We might expect the happiness for it to be like
2 or 3
relatively low. But it's up here at 5, so that's Venezuela in 2019.",logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,,scatterplot,TRUE,,,relationship (continuous X continuous),outlier (relationship),RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
55,,,,,,,"relationship (multivariate)
",,,,,,,,,,,,,,,,,,,,,,,,,1:22:46,,,"So i'm wondering if like for this point. if there is another variable that explains the better, explains the relationship.",logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,,scatterplot,TRUE,,,"relationship (multivariate)
",outlier (relationship),RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
56,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,",,,,Interactive,,"relationship (multivariate)
",,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:23:20,,,"Oh, interesting. Okay. So all 3 of these are Venezuela, from 2,017 to 2,019.
So yeah, i'm wondering if there's like a different variable that better explains the happiness score rather than GDP",logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,,scatterplot,TRUE,,,"relationship (multivariate)
",outlier (relationship),RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
57,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,",,,,Interactive,,"relationship (multivariate)
",,,,,,,,,"Tagged as storytelling as it's asking ""what was going on in those countries at the time""",,,Happiness,,,,,j2719eertu2,,,,,,,,1:23:42,,,"And then, similarly, there's a couple of other points over here that have a higher GDP per capital, where you might expect their happiness score to be somewhere between
6.5 and 3.5, but they're all the way down here
at 2.6 and 2.2,
and those are both 11 on between 2020 and 21 so just from this that gave me like a couple interesting potential points to figure out what was going on in Venezuela between those years and also what was going on in in Lebanon.",logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,,scatterplot,TRUE,,,"relationship (multivariate)
",outlier (relationship),RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
58,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,01:24:33,,,the rest of these countries seem to generally  follow the same trend.,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,,scatterplot,TRUE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
59,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness, Yes, used Scatterplot, df.query,",,,,Interactive,,"relationship (multivariate)
",,,,,,,,,,,,Happiness,,,,,j2719eertu2,,df.query,,,,,,1:28:17,,,So those points that had an unusually like high happiness score based on Gdp have a pretty high social support.,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,"Yes, used Scatterplot",scatterplot,TRUE,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness, Yes, used Scatterplot, df.query",visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
60,"logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,",,,,Interactive,,relationship (categorical X continuous),Didn't use,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:28:35,,,"So and then you also see that this is like pretty correlated, although it might not be linear. It kind of looks like it's a i'm not forgetting the name of the non-linear relationship.",logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,,,scatterplot,FALSE,,,relationship (categorical X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)",,,,logGDP_happiness_hover_scatterplot_square_j2719eertu2happiness,visualization,"alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 700, height = 700)"
61,"yearFilter_logGDP_happiness_hover_brush_scatterplot_smaller_j2719eertu2happiness,",,,,Interactive,,"relationship (multivariate)
",,,,,,,,,Tagged as multivaraite as year was made explicit (in slider),,,Happiness,,,,,j2719eertu2,,,,,,,,1:29:40,,,So 2005 kind of looks like this relationship doesn't really change too much over time.,yearFilter_logGDP_happiness_hover_brush_scatterplot_smaller_j2719eertu2happiness,,,scatterplot,TRUE,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,"alx.filter_slider(field='year') + alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 500, height = 500)",,,,yearFilter_logGDP_happiness_hover_brush_scatterplot_smaller_j2719eertu2happiness,visualization,"alx.filter_slider(field='year') + alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='happinessScore', width = 500, height = 500)"
62,"correlation_matrix_j2719eertu2happiness, correlation_heatmap_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:30:09,,,"So I'm looking at which variables are correlated with Year because I'm curious about like which variables actually changed over time. And then looking at whether or not over time, the relationship between that variable and like happiness score. ",,,"correlation_matrix_j2719eertu2happiness, correlation_heatmap_j2719eertu2happiness",dataframe_heatmap,FALSE,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,,"correlation_matrix correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)",,,"correlation_matrix_j2719eertu2happiness, correlation_heatmap_j2719eertu2happiness","dataframe, visualization"," correlation_matrix correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix)  "
63,"yearFilter_freedom_happiness_hover_brush_scatterplot_j2719eertu2happiness,",,,,Interactive,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,j2719eertu2,,,,,,,,1:30:52,,,"So here freedom is like appears very linearly correlated with happiness score. And then as time goes on, that relationship it becomes less obvious particularly in the years like 2014.",yearFilter_freedom_happiness_hover_brush_scatterplot_j2719eertu2happiness,,,scatterplot,TRUE,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,"alx.filter_slider(field='year') + alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='freedom',y='happinessScore', width = 500, height = 500)",,,,yearFilter_freedom_happiness_hover_brush_scatterplot_j2719eertu2happiness,visualization,"alx.filter_slider(field='year') + alx.tooltip_hover()+alx.highlight_brush()+alx.scatterplot(df,x='freedom',y='happinessScore', width = 500, height = 500)"
